0.0;0.503256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.204153;0.0;0.795082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.312762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.434618;0.0;0.0;0.540033;0.0;0.268646;0.0;0.0;0.0;0.240744;0.0;0.361627;0.0;0.53042;0.0;0.0;0.586978;0.417836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6077560000000001;0.0;0.0;0.0;0.0;0.0;0.667351;0.0;0.312345;0.0;0.0;0.0;0.0;0.6902229999999999;0.0;0.0;0.0;0.5824090000000001;0.576376;0.0;0.371784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125424;0.584122;0.252907;0.0;0.0;0.601333;0.0;0.0;0.188609;0.469283;0.459054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49072;0.0;0.0;0.8780479999999999;0.0;0.0;0.0;0.5241140000000001;0.0;0.397449;0.6184890000000001;0.0;0.489494;0.6140939999999999;0.499557;0.0;0.0;0.60205;0.248952;0.0;0.0;0.0;0.0;0.0;0.382125;0.465396;0.766724;0.0;0.0;0.0;0.0;0.0;0.458595;0.549293;0.0;0.45793;0.0;0.0;0.323756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.660284;0.0;0.0;0.0;0.11238599999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.731618;0.0;0.41495699999999996;0.0;0.0;0.0;0.62329;0.513153;0.0;0.43319799999999997;0.0;0.0;0.0;0.0;0.0;0.43912799999999996;0.0;0.0;0.0;0.069002;0.0;0.0;0.0;0.0
0.686994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43573500000000004;0.0;0.5161;0.0;0.0;0.0;0.0;0.0;0.47269799999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.60992;0.0;0.41317200000000004;0.9519639999999999;0.523687;0.359081;0.0;0.44005;0.0;0.0;0.0;0.0;0.0;0.0;0.545705;0.865632;0.0;0.742714;0.0;0.0;0.462912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7427199999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.428256;0.7375970000000001;0.504898;0.0;0.0;0.0;0.473972;0.0;0.0;0.711921;0.548538;0.688448;0.0;0.789918;0.0;0.0;0.0;0.0;0.0;0.0;0.6715770000000001;0.0;0.416245;0.0;0.0;0.0;0.595264;0.127808;0.0;0.0;0.0;0.0;0.0;0.707658;0.0;0.0;0.0;0.0;0.0;0.0;0.5023310000000001;0.0;0.0;0.24583000000000002;0.492389;0.0;0.0;0.803956;0.0;0.50078;0.0;0.0;0.238583;0.0;0.727186;0.0;0.448456;0.0;0.540037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.237661;0.290217;0.0;0.395097;0.0;0.0;0.0;0.0;0.0;0.0;0.623839;0.0;0.0;0.0;0.0;0.632279;0.367609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6312399999999999;0.0;0.631646;0.265671;0.611909;0.0;0.0;0.0;0.0;0.0;0.378429;0.295026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.130215;0.0;0.487622;0.0;0.761197;0.24514299999999997;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.658809;0.229713;0.442391;0.0;0.364034;0.446032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.588394;0.580854;0.0;0.16456700000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.183881;0.23664200000000002;0.606061;0.346558;0.0;0.510914;0.0;0.277407;0.339968;0.0;0.47773000000000004;0.0;0.0;0.0;0.0;0.0;0.780087;0.804197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.570199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.723708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.639867;0.0;0.733941;0.0;0.4295;0.0;0.0;0.0;0.0;0.0;0.38451599999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30641599999999997;0.0;0.0;0.0;0.0;0.449637;0.572928;0.0;0.797766;0.0;0.0;0.0;0.0;0.091215;0.0;0.0;0.0;0.0;0.0;0.815304;0.0;0.0;0.6858380000000001;0.0;0.0;0.40625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6557689999999999;0.0;0.0;0.52664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.531946;0.0;0.0;0.0;0.0;0.0;0.0;0.514901;0.0;0.0;0.540312;0.0;0.0;0.0;0.367238;0.266816;0.0;0.0;0.402053;0.0;0.140294;0.0;0.0;0.35428200000000004;0.0;0.0
0.0;0.25501799999999997;0.0;0.0;0.0;0.15643800000000002;0.603195;0.0;0.0;0.0;0.0;0.617279;0.0;0.0;0.0;0.0;0.709725;0.0;0.0;0.226921;0.534672;0.0;0.0;0.747333;0.533486;0.34431999999999996;0.0;0.0;0.59672;0.0;0.358695;0.0;0.807528;0.551538;0.0;0.0;0.0;0.544998;0.696526;0.5571020000000001;0.350727;0.0;0.0;0.43816700000000003;0.666167;0.0;0.170484;0.0;0.412433;0.0;0.0;0.635629;0.0;0.0;0.0;0.492329;0.0;0.0;0.0;0.0;0.243256;0.49688699999999997;0.375329;0.551357;0.0;0.0;0.6082850000000001;0.0;0.47400699999999996;0.0;0.0;0.756441;0.0;0.0;0.543823;0.0;0.0;0.19333;0.0;0.0;0.40697300000000003;0.0;0.0;0.0;0.359989;0.243587;0.663315;0.0;0.334683;0.0;0.0;0.9047799999999999;0.620872;0.31648200000000004;0.402964;0.435936;0.0;0.6092920000000001;0.0;0.6006560000000001;0.224527;0.0;0.250116;0.42996999999999996;0.0;0.47056899999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5226390000000001;0.15257300000000001;0.0;0.0;0.0;0.269492;0.0;0.542929;0.542471;0.0;0.0;0.0;0.0;0.0;0.836311;0.473213;0.8344719999999999;0.5138050000000001;0.46072299999999994;0.297135;0.0;0.457442;0.31919000000000003;0.0;0.0;0.826468;0.35183600000000004;0.0;0.0;0.0;0.146224;0.0;0.0;0.0;0.0;0.0;0.44204799999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.526543;0.8753799999999999;0.815997;0.0;0.0;0.0;0.345704;0.434234;0.0;0.0;0.787363;0.0;0.0;0.713358;0.0;0.0;0.394814;0.0;0.338794;0.49983599999999995;0.501276;0.620305;0.0;0.0;0.0;0.0;0.0;0.65157
0.0;0.0;0.0;0.0;0.0;0.0;0.242157;0.60456;0.8137770000000001;0.5602159999999999;0.0;0.0;0.090488;0.0;0.0;0.586746;0.0;0.0;0.0;0.0;0.14078;0.0;0.782155;0.0;0.554423;0.0;0.0;0.0;0.0;0.790684;0.0;0.0;0.5222;0.0;0.446975;0.0;0.504528;0.0;0.39324699999999996;0.0;0.0;0.0;0.814059;0.0;0.0;0.0;0.0;0.0;0.257229;0.0;0.0;0.217587;0.0;0.0;0.419337;0.0;0.0;0.0;0.535679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6947949999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.522911;0.0;0.0;0.0;0.7342310000000001;0.0;0.9006430000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.511251;0.0;0.8115140000000001;0.0;0.685139;0.0;0.0;0.5480520000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.765892;0.0;0.0;0.467161;0.0;0.0;0.0;0.0;0.0;0.0;0.30653400000000003;0.0;0.0;0.0;0.0;0.0;0.34084200000000003;0.508147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.463873;0.0;0.0;0.266254;0.0;0.0;0.0;0.0;0.0;0.232302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.474793;0.42226400000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.170221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45326000000000005;0.384508;0.0;0.38706599999999997;0.0;0.0;0.0;0.0;0.0;0.464659;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.645648;0.635181;0.0;0.34234899999999996;0.45105200000000006;0.0;0.0;0.5732510000000001;0.0;0.0;0.0;0.0;0.0;0.43111099999999997;0.0;0.0;0.0;0.733897;0.387837;0.0;0.0;0.0;0.0;0.0;0.81355;0.0;0.751229;0.0;0.0;0.5205350000000001;0.0;0.0;0.68004;0.0;0.0;0.0;0.0;0.0;0.41434799999999994;0.0;0.0;0.0;0.0;0.636961;0.16053399999999998;0.646192;0.0;0.0;0.568499;0.0;0.1754;0.0;0.0;0.671825;0.7148479999999999;0.315367;0.0;0.499371;0.201968;0.0;0.282124;0.0;0.0;0.0;0.0;0.0;0.529021;0.0;0.355354;0.0;0.0;0.8451649999999999;0.0;0.0;0.42815699999999995;0.0;0.7534649999999999;0.0;0.0;0.0;0.0;0.589245;0.54464;0.0;0.0;0.0;0.07434500000000001;0.0;0.506339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5926319999999999;0.127348;0.0;0.0;0.59191;0.0;0.0;0.0;0.0;0.0;0.187603;0.0;0.669533;0.0;0.0;0.0;0.0;0.0;0.445866;0.3664;0.0;0.0;0.0;0.0;0.0;0.256707;0.0;0.0;0.0;0.342494;0.0;0.0;0.0;0.0;0.514692;0.8704149999999999;0.0;0.855549;0.44526000000000004;0.0;0.0;0.0;0.6272310000000001;0.0;0.0;0.0;0.0;0.49586099999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.677275;0.0;0.280497;0.0;0.42043500000000006;0.920475;0.0;0.3788;0.0;0.371814;0.33416799999999997;0.201844;0.022315;0.870605;0.0;0.472412;0.0;0.704341;0.0;0.0;0.33516799999999997
0.0;0.0;0.5880479999999999;0.184309;0.72223;0.45648;0.0;0.5244840000000001;0.0;0.6615340000000001;0.45307299999999995;0.0;0.0;0.0;0.0;0.0;0.578976;0.0;0.0;0.0;0.0;0.0;0.747319;0.0;0.0;0.0;0.0;0.0;0.0;0.63038;0.0;0.0;0.0;0.0;0.190797;0.443479;0.30294299999999996;0.0;0.0;0.531744;0.0;0.0;0.0;0.0;0.642215;0.0;0.0;0.0;0.50738;0.547884;0.9473229999999999;0.822084;0.0;0.0;0.299734;0.0;0.0;0.0;0.7869619999999999;0.0;0.395482;0.0;0.0;0.0;0.0;0.0;0.356941;0.0;0.0;0.560185;0.0;0.0;0.0;0.0;0.665021;0.0;0.0;0.7071729999999999;0.0;0.0;0.8831610000000001;0.0;0.0;0.486886;0.0;0.0;0.0;0.5375770000000001;0.0;0.0;0.25233099999999997;0.384359;0.37846599999999997;0.1887;0.587283;0.0;0.0;0.331332;0.0;0.319417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.510419;0.0;0.6801159999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.390889;0.0;0.46832700000000005;0.49945100000000003;0.0;0.0;0.0;0.0;0.333221;0.330857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33665500000000004;0.042187;0.432486;0.0;0.0;0.699906;0.0;0.0;0.0;0.0;0.552036;0.0;0.0;0.0;0.0;0.44889399999999996;0.0;0.554413;0.0;0.556812;0.0;0.0;0.34831799999999996;0.0;0.414367;0.0;0.536629;0.543719;0.467567;0.463513;0.547;0.0;0.32145;0.0;0.0;0.0;0.597244;0.0
0.317338;0.0;0.363105;0.0;0.0;0.353109;0.510778;0.0;0.0;0.5235479999999999;0.305807;0.0;0.0;0.0;0.0;0.0;0.240013;0.0;0.0;0.0;0.0;0.0;0.0;0.467159;0.0;0.0;0.0;0.0;0.0;0.5836939999999999;0.0;0.0;0.0;0.0;0.0;0.663324;0.686602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.147489;0.5270020000000001;0.0;0.745075;0.0;0.720743;0.0;0.308693;0.593341;0.471666;0.591611;0.333961;0.0;0.0;0.842275;0.841435;0.0;0.711691;0.0;0.0;0.880978;0.0;0.0;0.45176400000000005;0.0;0.0;0.0;0.0;0.24853699999999998;0.0;0.515754;0.0;0.0;0.8670469999999999;0.0;0.0;0.0;0.0;0.549971;0.0;0.0;0.0;0.625965;0.0;0.0;0.440669;0.0;0.9261360000000001;0.0;0.0;0.0;0.0;0.0;0.5960409999999999;0.26050999999999996;0.597565;0.0;0.0;0.0;0.0;0.0;0.482705;0.0;0.0;0.950091;0.0;0.0;0.0;0.744582;0.0;0.0;0.0;0.0;0.0;0.439222;0.0;0.795026;0.0;0.0;0.14837;0.0;0.41270200000000007;0.645695;0.515049;0.0;0.323789;0.0;0.366128;0.0;0.0;0.98872;0.0;0.46472299999999994;0.746586;0.0;0.0;0.0;0.0;0.697417;0.0;0.0;0.0;0.681411;0.0;0.0;0.5276109999999999;0.0;0.0;0.0;0.0;0.0;0.453879;0.6649079999999999;0.0;0.0;0.0;0.382726;0.0;0.0;0.0;0.463725;0.0;0.0;0.49726099999999995;0.0;0.816587;0.0;0.73556;0.516154;0.22140500000000002;0.523841;0.42449799999999993;0.0;0.518334;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.610637;0.0;0.0;0.0;0.0;0.0;0.0;0.6362270000000001;0.0;0.552484;0.0;0.352608;0.0;0.0;0.0;0.49571800000000005;0.0;0.0;0.317193;0.887813;0.0;0.0;0.411343;0.0;0.458354;0.51641;0.0;0.677481;0.0;0.400034;0.0;0.0;0.0;0.829887;0.0;0.0;0.0;0.45596899999999996;0.0;0.0;0.0;0.565978;0.0;0.254359;0.5316609999999999;0.0;0.0;0.0;0.754777;0.676147;0.0;0.0;0.5357930000000001;0.465088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5041359999999999;0.0;0.0;0.0;0.520814;0.0;0.0;0.0;0.0;0.0;0.275012;0.0;0.39852600000000005;0.0;0.0;0.0;0.0;0.392971;0.372727;0.462487;0.0;0.0;0.0;0.0;0.659196;0.0;0.387703;0.0;0.0;0.0;0.0;0.892835;0.721213;0.67692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3371;0.545075;0.0;0.628588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.764789;0.0;0.420337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.85201;0.54708;0.0;0.0;0.768221;0.14886300000000002;0.403723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08792699999999999;0.24812199999999998;0.0;0.0;0.0;0.0;0.0;0.302762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.740286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8949959999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.109931;0.0;0.0;0.450089;0.0;0.047394;0.0;0.0;0.529886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7331979999999999;0.5506489999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.215993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.285948;0.0;0.0;0.0;0.0;0.0;0.669662;0.0;0.866332;0.0;0.476843;0.0;0.0;0.5912;0.0;0.684552;0.224268;0.0;0.48844799999999994;0.517744;0.074442;0.0;0.0;0.433879;0.0;0.44673199999999996;0.0;0.0;0.0;0.0;0.488468;0.0;0.0;0.49394399999999994;0.0;0.185328;0.0;0.0;0.0;0.0;0.688182;0.0;0.0;0.357527;0.0;0.729431;0.0;0.0;0.632394;0.0;0.22159299999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.408546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.654564;0.0;0.0;0.0;0.0;0.0;0.0;0.396477;0.0;0.0;0.336336;0.513133;0.373777;0.0;0.0;0.0;0.0;0.0;0.529783;0.446121;0.0;0.0;0.0;0.273911;0.0;0.399656;0.0;0.0;0.0;0.282588;0.0;0.0;0.0;0.0;0.601954;0.171003;0.0;0.23799;0.656122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.744348;0.0;0.0;0.564697;0.0;0.0;0.0;0.38008400000000003;0.373606;0.5945090000000001;0.10816300000000001;0.0;0.0;0.40625900000000004;0.0;0.0;0.0;0.0;0.610429
